numero,numeroCamara,titulo,estado,estadoAnotacion,comision,fechaRadicado,legislatura,url,origen,tipoLey,fechaEnvioComision,fechaPresentacion,fechaAprobacionPrimerDebate,fechaAprobacionSegundoDebate,fechaConciliacion,autores,exposicionMotivos,primeraPonencia,segundaPonencia,textoPlenaria,conciliacion,objeciones,concepto,textoRehecho,sentenciaCorte
"N 298/23",,"POR MEDIO DE LA CUAL SE RINDE HONORES A LA MEMORIA Y OBRA DEL EXPRESIDENTE MISAEL EDUARDO PASTRANA BORRERO, CON OCASION DEL PRIMER CENTENARIO DE SU NATALICIO","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",SEGUNDA,2023-03-28,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/313-por-medio-de-la-cual-se-rinde-honores-a-la-memoria-y-obra-del-expresidente-misael-eduardo-pastrana-borrero-con-ocasion-del-primer-centenario-de-su-natalicio,"SENADO DE LA REPUBLICA",ORDINARIA,2023-04-25,2023-03-28,,,,"[""ALFREDO APE CUELLO BAUTE"",""ANDRES FELIPE JIMENEZ VARGAS"",""ANGELA MARIA VERGARA GONZALEZ"",""ARMANDO ZABARAIN D¨ARCE"",""CIRO ALEJANDRO RAMIREZ CORTES"",""DIELA LILIANA BENAVIDES SOLARTE"",""EDUAR ALEXIS TRIANA RINCON"",""EFRAIN CEPEDA SARABIA"",""GERMAN BLANCO ALVAREZ"",""H.R.  CHRISTIAN GARCES"",""H.S. PALOMA VALENCIA LASERNA"",""HECTOR MAURICIO CUELLAR RINCON"",""IMBETT"",""JOSE JAIME USCATEGUI PASTRANA"",""JUAN CARLOS GARCIA GOMEZ"",""JUAN DANIEL PEÑUELA CALVACHE"",""JUAN ESPINAL"",""JUAN LORETTO GOMEZ SOTO"",""JULIANA ARAY FRANCO"",""LIBARDO CRUZ CASADO"",""LILIANA BITAR CASTLLO"",""MARCOS DANIEL PINEDA GARCIA"",""MIGUEL URIBE TURBAY"",""OSCAR BARRETO QUIROGA"",""PAOLA ANDREA HOLQUIN MORENO"",""WADITH ALBERTO MANZUR""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_253.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_493.pdf,,,,,,,
"N 297/23",,"POR MEDIO DE LA CUAL SE RINDE HONORES A LA MEMORIA Y OBRA DEL EXPRESIDENTE BELISARIO BETANCURT CUARTAS, CON OCASIÓN DEL PRIMER CENTENARIO DE SU NATALICIO","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",SEGUNDA,2023-03-28,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/312-por-medio-de-la-cual-se-rinde-honores-a-la-memoria-y-obra-del-expresidente-belisario-betancurt-cuartas-con-ocasion-del-primer-centenario-de-su-natalicio,"SENADO DE LA REPUBLICA",ORDINARIA,2023-04-25,2023-03-28,,,,"[""ALFREDO APE CUELLO BAUTE"",""ANDRES FELIPE JIMENEZ VARGAS"",""ANGELA MARIA VERGARA GONZALEZ"",""ARMANDO ZABARAIN DE D ARCE"",""CHRISTIAN GARCES"",""CIRO ALEJANDRO RAMIREZ CORTES"",""DIELA LILIANA BENAVIDES SOLARTE"",""EFRAIN CEPEDA SARABIA"",""GERMAN BLANCO ALVAREZ"",""H.R. EDUAR ALEXIS TRIANA RINCON"",""H.S. PALOMA VALENCIA LASERNA"",""HECTOR MAURICIO CUELLAR PINZON"",""JILIANA ARAY BLANCO"",""JOSE JAIME USCATEGUI PASTRANA"",""JUAN CARLOS GARCIA GOMEZ"",""JUAN DANIEL PEÑUELA CALVACHES"",""JUAN ESPINAL"",""JUAN LORETTO GOMEZ SOTO Y LIBARDO  CRUZ CASADO."",""LILIANA BITAR CASTILLA"",""MARCOS DANIEL PINEDA GARCIA"",""MIGUEL URIBE TUBAY"",""OSCAR  BARRETO QUIROGA"",""PAOLA ANDREA HOLGUIN MORENO"",""WADITT ALBERTO MANZUR IMBETT""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_253.pdf,,,,,,,,
"N 296/23",,"POR MEDIO DE LA CUAL SE MODIFICA LA LEY 1979 DE 2019 Y SE DICTAN OTRAS DISPOSICIONES” - REFORMA LEY DEL VETERANO","PENDIENTE DESIGNAR PONENTES EN SENADO","",SEGUNDA,2023-03-24,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/311-por-medio-de-la-cual-se-modifica-la-ley-1979-de-2019-y-se-dictan-otras-disposiciones-reforma-ley-del-veterano,"SENADO DE LA REPUBLICA",ORDINARIA,2023-05-16,2023-03-24,,,,"[""ANDRES FELIPE GUERRA HOYOS"",""CIRO ALEJANDRO RAMIREZ CORTES"",""ENRIQUE CABRALES BAQUERO"",""H.R.   YENICA SUGEIN ACOSTA INFANTE"",""H.S. PALOMA VALENCIA  LASERNA"",""JOSE JAIME USCATEGUI PASTRANA."",""MARIA FERNANDA CABAL MOLINA"",""OSCAR LEONARDO VILLAMIZAR MENESES""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_247.pdf,,,,,,,,
"N 295/23",,"POR LA CUAL SE ESTABLECE UNA POLÍTICA PÚBLICA DE SALUD Y PROTECCIÓN SOCIAL A FAVOR DE LAS PERSONAS AFECTADAS POR LA TUBERCULOSIS (TB) Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",SEPTIMA,2023-03-24,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/310-por-la-cual-se-establece-una-politica-publica-de-salud-y-proteccion-social-a-favor-de-las-personas-afectadas-por-la-tuberculosis-tb-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2023-04-25,2023-03-24,,,,"[""BEATRIZ  LORENA RIOS CUELLAR."",""H.S. SOLEDAD TAMAYO TAMAYO"",""MARCOS DANIEL PINEDA GARCIA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_247.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_532.pdf,,,,,,,
"N 294/23",,"POR MEDIO DE LA CUAL SE INCORPORA EL CONCEPTO DE UNA SOLA SALUD (ONE HEALTH) A LA PROTECCIÓN DEL MEDIO AMBIENTE, EL BIENESTAR ANIMAL, LA SALUD PÚBLICA Y SE ESTABLECEN LOS LINEAMIENTOS PARA LA FORMULACIÓN DE LA POLÍTICA PÚBLICA DE UNA SOLA SALUD (ONE HEALTH)","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",QUINTA,2023-03-22,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/309-por-medio-de-la-cual-se-incorpora-el-concepto-de-una-sola-salud-one-health-a-la-proteccion-del-medio-ambiente-el-bienestar-animal-la-salud-publica-y-se-establecen-los-lineamientos-para-la-formulacion-de-la-politica-publica-de-una-sola-salud-one-health,"SENADO DE LA REPUBLICA",ORDINARIA,2023-04-12,2023-03-22,,,,"[""DIELA LILIANA BENAVIDES SOLARTE"",""GERMAN ALCIDES BLANCO ÁLVAREZ"",""HECTOR MAURICIO CUELLAR PINZÓN"",""Honorables Senadores MARCOS DANIEL PINEDA GARCÍA"",""JOSÉ ALFREDO MARÍN LOZANO"",""JUAN SAMY MERHEG MARÚN"",""JULIO ROBERTO SALAZAR PERDOMO"",""LILIANA ESTHER BITAR CASTILLA"",""NADYA GEORGETTE BLEL SCAFF"",""NICOLÁS ALBEIRO ECHEVERRY ALVARÁN"",""NICOLÁS BARGUIL CUBILLOS"",""OSCAR BARRETO QUIROGA"",""y los Honorables Representantes WADITH ALBERTO MANZUR IMBETT""]",,,,,,,,,
"N 293/23",,"POR MEDIO DE LA CUAL SE ESTABLECE EL SISTEMA DE PROTECCIÓN SOCIAL INTEGRAL PARA LA VEJÉZ","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",SEPTIMA,2023-03-22,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/308-por-medio-de-la-cual-se-establece-el-sistema-de-proteccion-social-integral-para-la-vejez,"SENADO DE LA REPUBLICA",ORDINARIA,2023-03-30,2023-03-22,,,,"[""AGMETH SCAFF TIJERINO"",""Dra. GLORIA INES RAMÍREZ RIOS"",""EDUARD GIOVANNY SARMIENTO HIDALGO."",""ERICK ADRIAN VELASCO BURBANO"",""GERMAN JOSÉ GÓMEZ LÓPEZ"",""GLORIA INÉS FLÓREZ SCHNEIDER"",""H.R.DAVID RICARDO RACERO MAYORCA"",""JORGE ALEJANDRO OCAMPO GIRALDO"",""Ministra del Trabajo"",""con el acompañamiento de los Honorables Senadores CESAR AUGUSTO PACHÓN ACHURY""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_203.pdf,,,,,,,,
"N 292/23",,"POR EL CUAL SE DISPONE LA APLICACIÓN EN EL DERECHO INTERNO DE LAS SENTENCIAS, DICTÁMENES Y DEMÁS DECISIONES DE TRIBUNALES INTERNACIONALES E INSTANCIAS MULTILATERALES COMPETENTES DE DERECHOS HUMANOS Y DERECHO INTERNACIONAL HUMANITARIO","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2023-03-22,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/307-por-el-cual-se-dispone-la-aplicacion-en-el-derecho-interno-de-las-sentencias-dictamenes-y-demas-decisiones-de-tribunales-internacionales-e-instancias-multilaterales-competentes-de-derechos-humanos-y-derecho-internacional-humanitario,"SENADO DE LA REPUBLICA",ORDINARIA,2023-03-23,2023-03-22,,,,"[""Dr. NESTOR IVAN OSUNA PATIÑO."",""Dr. ÁLVARO LEYVA DURÁN y Ministro de Justicia y del Derecho"",""Ministro de Relaciones Exteriores""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_204.pdf,,,,,,,,
"N 291/23",,"POR MEDIO DEL CUAL SE CREA EL INSTITUTO CUALIFICADO EN MERCADEO AGROPECUARIO –ICMA- SE DICTAN OTRAS DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",QUINTA,2023-03-21,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/306-por-medio-del-cual-se-crea-el-instituto-cualificado-en-mercadeo-agropecuario-icma-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2023-03-23,2023-03-21,,,,"[""H.S. BERENICE BEDOYA PÉREZ""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_203.pdf,,,,,,,,
"N 290/23",,"POR LA CUAL SE PROMUEVE EL TRABAJO EN BENEFICIO DE LA COMUNIDAD EN EL SISTEMA PENAL COLOMBIANO, SE MODIFICA Y ADICIONA LA LEY 599 DE 2000 Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2023-03-21,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/305-por-la-cual-se-promueve-el-trabajo-en-beneficio-de-la-comunidad-en-el-sistema-penal-colombiano-se-modifica-y-adiciona-la-ley-599-de-2000-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2023-03-23,2023-03-21,,,,"[""H.S. GUIDO ECHEVERRY PIEDRAHITA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_202.pdf,,,,,,,,
"N 289/23",,"POR MEDIO DE LA CUAL SE DICTAN DISPOSICIONES TENDIENTES A RECUPERAR LA SALUD MENTAL DE LOS COLOMBIANOS COMO CONSECUENCIA DE LAS AFECTACIONES MENTALES GENERADAS POR LA PANDEMA COVID-19 Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",SEPTIMA,2023-03-21,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/304-por-medio-de-la-cual-se-dictan-disposiciones-tendientes-a-recuperar-la-salud-mental-de-los-colombianos-como-consecuencia-de-las-afectaciones-mentales-generadas-por-la-pandema-covid-19-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2023-03-23,2023-03-21,,,,"[""BEATRIZ LORENA RIOS CUELLAR"",""GUIDO ECHEVERRY PIEDRAHITA"",""H.S. GUSTAVO ADOLFO MORENO HURTADO"",""JAIRO ALBERTO CASTELLANOS SERRANO"",""PEDRO HERNANDO FLÓREZ PORRAS"",""SOLEDAD TAMAYO TAMAYO""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_202.pdf,,,,,,,,
"N 288/23",,"POR LA CUAL SE ESTABLECEN MECANISMOS DE SUJECIÓN A LA JUSTICIA ORDINARIA, GARANTIAS DE NO REPETICIÓN Y DESMANTELAMIENTO DE ESTRUCTURAS ARMADAS ORGANIZADAS DE CRIMEN DE ALTO IMPACTO Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2023-03-15,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/303-por-la-cual-se-establecen-mecanismos-de-sujecion-a-la-justicia-ordinaria-garantias-de-no-repeticion-y-desmantelamiento-de-estructuras-armadas-organizadas-de-crimen-de-alto-impacto-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2023-03-16,2023-03-15,,,,"[""ALEXANDER LÓPEZ MAYA"",""ALIRIO URIBE MUÑÓZ"",""ANDRES CALLE AGUAS"",""ANDRES CANCIMANCE"",""ARIEL AVILA"",""CRISTOBAL CAICEDO ANGULO"",""DIOGENES QUINTERO"",""EDUARD SARMIENTO HIDALGO"",""ERICK VELASCO"",""GABRIEL PARRADO DURAN."",""HERACLITO LANDINEZ"",""IVÁN CEPEDA CASTRO"",""JAMES JAMES HERMENEGILDO MOSQUERA"",""MARY ANNE PERDOMO"",""Ministro de Justicia y del Derecho"",""Ministro del Interior"",""OLGA BEATRIZ GONZALEZ"",""PEDRO SUAREZ VACCA"",""con el acompañamiento de los Honorables Senadores ROY BARRERAS MONTEALEGRE"",""doctor ALFONSO PRADA GIL"",""doctor NESTOR IVÁN OZUNA PATIÑO"",""y los Honorables Representantes DAVID RACERO MAYORCA""]",,,,,,,,,
"N 287/23",,"POR MEDIO DE LA CUAL SE PROHÍBE EL USO DEL GLIFOSATO Y SUS DERIVADOS PARA LA ERRADICACIÓN DE CULTIVOS DE USO ILÍCITO EN EL TERRITORIO NACIONAL Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",QUINTA,2023-03-15,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/302-por-medio-de-la-cual-se-prohibe-el-uso-del-glifosato-y-sus-derivados-para-la-erradicacion-de-cultivos-de-uso-ilicito-en-el-territorio-nacional-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2023-03-16,2023-03-15,,,,"[""H.S. ESMERALDA HERNANDEZ SILVA""]",,,,,,,,,
"N 286/23",,"POR MEDIO DE LA CUAL DE SE MODIFICA EL CÓDIGO GENERAL DEL PROCESO DECLARANDO LA INEMBARGABILIDAD DE LOS SERES SINTIENTE DE COMPAÑÍA; Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2023-03-14,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/301-por-medio-de-la-cual-de-se-modifica-el-codigo-general-del-proceso-declarando-la-inembargabilidad-de-los-seres-sintiente-de-compania-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2023-03-16,2023-03-14,,,,"[""H.S. JUAN DIEGO ECHAVARRIA SANCHEZ"",""JUAN CARLOS GARCÉS ROJAS""]",,,,,,,,,
"N 285/23",287/22,"POR MEDIO DE LA CUAL SE CONMEMORA EL CENTÉSIMO DÉCIMO SÉPTIMO (117) ANIVERSARIO DE FUNDACIÓN DEL MUNICIPIO DE MONTELÍBANO, EN EL DEPARTAMENTO DE CÓRDOBA; SE LE DECLARA COMO LA CAPITAL NIQUELERA DE AMÉRICA Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE DISCUTIR PONENCIA PARA SEGUNDO DEBATE EN SENADO","",SEGUNDA,2022-11-18,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/300-por-medio-de-la-cual-se-conmemora-el-centesimo-decimo-septimo-117-aniversario-de-fundacion-del-municipio-de-montelibano-en-el-departamento-de-cordoba-se-le-declara-como-la-capital-niquelera-de-america-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2023-03-02,2022-11-18,2023-04-19,,,"[""H.R. ANDRÉS DAVID CALLE AGUAS""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_319.pdf,,,,,,,
"N 284/23",196/22,"POR MEDIO DE LA CUAL LA NACIÓN Y EL CONGRESO DE LA REPÚBLICA RINDEN PÚBLICO HOMENAJE AL MUNICIPIO DE SALENTO EN EL DEPARTAMENTO DEL QUINDÍO, POR SU CENTÉSIMO OCTOGÉSIMO ANIVERSARIO DE FUNDACIÓN, SE DECLARA CUNA DE LA PALMA DE CERA, Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",SEGUNDA,2022-09-14,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/299-por-medio-de-la-cual-la-nacion-y-el-congreso-de-la-republica-rinden-publico-homenaje-al-municipio-de-salento-en-el-departamento-del-quindio-por-su-centesimo-octogesimo-aniversario-de-fundacion-se-declara-cuna-de-la-palma-de-cera-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2023-03-02,2022-09-14,,,,"[""CARLOS FELIPE QUINTERO OVALLE"",""GILMA DÍAZ ARIAS"",""HUGO ALFONSO ARCHILA SUÁREZ"",""Honorables Representantes PIEDAD CORREAL RUBIANO"",""JULIÁN PEINADO RAMÍREZ"",""LEONARDO DE JESÚS GALLEGO ARROYAVE"",""LUIS CARLOS OCHOA TOBÓN"",""MÓNICA KARINA BOCANEGRA PANTOJA"",""OLGA BEATRIZ GONZÁLEZ CORREA""]",,,,,,,,,
"N 283/23",115/22,"POR MEDIO DE LA CUAL SE MODIFICA LA LEY 99 DE 1993 Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",QUINTA,2022-08-05,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/298-por-medio-de-la-cual-se-modifica-la-ley-99-de-1993-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2023-03-02,2022-08-05,,,,"[""ALEJANDRO CARLOS CHACÓN CAMARGO"",""ANA CAROLINA ESPITIA JEREZ"",""ANA PAOLA AGUDELO GARCÍA"",""ANDREA PADILLA VILLARRAGA"",""CAROLINA GIRALDO BOTERO"",""CATHERINE JUVINAO CLAVIJO"",""CRISTIAN DANILO AVENDAÑO FINO"",""DANIEL CARVALHO MEJÍA"",""DUVALIER SÁNCHEZ ARANGO"",""EDWING FABIÁN DÍAZ PLATA"",""ELKIN RODOLFO OSPINA OSPINA"",""H.S. ANGÉLICA LISBETH LOZANO CORREA"",""Honorables Representantes OLGA LUCIA VELÁSQUEZ NIETO"",""IRMA LUZ HERRERA RODRÍGUEZ"",""IVÁN LEONIDAS NAME VÁSQUEZ"",""JAIME RAÚL SALAMANCA TORRES"",""JENNIFER DALLEY PEDRAZA SANDOVAL"",""JUAN CAMILO LONDOÑO BARRERA"",""JUAN CARLOS GARCÍA GÓMEZ"",""JUAN DIEGO MUÑOZ CABRERA"",""JUAN SEBASTIÁN GÓMEZ GONZÁLES"",""JULIA MIRANDA LONDOÑO"",""LUVI KATHERINE MIRANDA PEÑA"",""MANUEL ANTONIO VIRGÜEZ PIRAQUIVE"",""MAURICIO GÓMEZ AMÍN"",""SANTIAGO OSORIO MARÍN"",""SOLEDAD TAMAYO TAMAYO"",""WILDER IBERSON ESCOBAR ORTIZ""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_.pdf,,,,,,,
"N 282/23",38/22,"POR MEDIO DEL CUAL SE MODIFICA EL ARTÍCULO 42 DE LA LEY 1861 DEL 2017 Y SE ELIMINA EL REQUISITO DE DEFINIR LA SITUACIÓN MILITAR COMO REQUISITO PARA ACCEDER AL CAMPO LABORAL","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",SEGUNDA,2022-07-22,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/297-por-medio-del-cual-se-modifica-el-articulo-42-de-la-ley-1861-del-2017-y-se-elimina-el-requisito-de-definir-la-situacion-militar-como-requisito-para-acceder-al-campo-laboral,"CÁMARA DE REPRESENTANTES",ORDINARIA,,2022-07-22,,,,"[""H.R. JUAN CARLOS WILLS OSPINA""]",,,,,,,,,
"N 281/23",,"POR MEDIO DE LA CUAL SE MODIFICA LA LEY 1313 DE 2009 Y SE DISPONE LA JORNADA NOCTURNA EN LAS UNIVERSIDADES PÚBLICAS","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",SEXTA,2023-02-28,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/296-por-medio-de-la-cual-se-modifica-la-ley-1313-de-2009-y-se-dispone-la-jornada-nocturna-en-las-universidades-publicas,"SENADO DE LA REPUBLICA",ORDINARIA,2023-03-10,2023-02-28,,,,"[""H.S. JULIO ELÍAS CHAGUI FLÓREZ""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_108.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_380.pdf,,,,,,,
"N 280/23",240/22,"POR MEDIO DE LA CUAL SE REFORMA LA LEY 397 DE 1997, SE CAMBIA LA DENOMINACIÓN DEL MINISTERIO DE CULTURA, SE MODIFICA EL TÉRMINO DE ECONOMÍA NARANJA Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE DISCUTIR PONENCIA PARA SEGUNDO DEBATE EN SENADO","",SEXTA,2022-10-13,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/295-por-medio-de-la-cual-se-reforma-la-ley-397-de-1997-se-cambia-la-denominacion-del-ministerio-de-cultura-se-modifica-el-termino-de-economia-naranja-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2023-02-23,2022-10-13,2023-04-18,,,"[""Agmeth José Escaf Tijerino"",""Alfredo Mondragón Garzón"",""Alirio Uribe Muñoz"",""Andrés David Calle Aguas"",""Clara Eugenia López Obregón"",""Cristóbal Caicedo Ángulo"",""David Alejandro Toro Ramírez"",""Dorina Hernández Palomino"",""Dra. Patricia Elia Ariza Florez"",""Eduard Giovanny Sarmiento Hidalgo"",""Elizabeth Jay-Pang Día"",""Erick Adrián Velasco Burbano"",""Ermes Evelio Pete Vivas"",""Etna Tamara Argote Calderón"",""Gabriel Becerra Yañez"",""Gabriel Ernesto Parrado Durán"",""Gloria Elena Arizabaleta Corral"",""Heraclito Landinez Suárez"",""Ingrid Johana Aguirre Juvinao"",""Isabel Cristina Zuleta López"",""Jairo Reinaldo Cala Suárez"",""James Hermenegildo Mosquera Torres"",""Jorge Alejandro Ocampo Giraldo"",""Jorge Andrés Cancimance López"",""Jorge Eliécer Tamayo Marulanda"",""Jorge Hernán Bastidas Rosero"",""José Alberto Tejada Echeverry"",""Juan Carlos Lozada Vargas"",""Julián Gallo Cubillos"",""Leider Alexandra Vásquez Ochoa"",""Leyla Marleny Rincón Trujillo"",""Luis Alberto Albán Urbano"",""Luz María Múnera Medina"",""Martha Lisbeth Alfonso Jurado"",""Mary Anne Andrea Perdomo"",""María Fernanda Carrascal Rojas"",""María José Pizarro Rodríguez"",""María del Mar Pizarro García"",""Ministra de Cultura"",""Norman David Bañol Álvarez"",""Orlando Castillo Advincula"",""Pedro Baracutao García Ospina"",""Pedro Hernando Flórez Porras"",""Pedro José Súarez Vacca"",""Robert Daza Guevara"",""Sandra Yaneth Jaimes Cruz"",""Santiago Osorio Marín"",""Susana Gómez Castaño"",""con el acompañamiento de los Honorables Senadores Iván Cepeda Castro"",""y los Honorables Representantes David Ricardo Racero Mayorca""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_270.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023gaceta_399.pdf,,,,,,
"N 279/23",,"POR MEDIO DE LA CUAL SE PROMUEVE Y RECONOCE EL PENSAMIENTO SOCIAL, CRÍTICO Y LA PRÁCTICA HUMANISTA, COMO BASE FUNDAMENTAL PARA LA EDUCACIÓN PARA LA PAZ CON JUSTICIA SOCIAL EN COLOMBIA Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",SEXTA,2023-02-22,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/294-por-medio-de-la-cual-se-promueve-y-reconoce-el-pensamiento-social-critico-y-la-practica-humanista-como-base-fundamental-para-la-educacion-para-la-paz-con-justicia-social-en-colombia-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2023-03-10,2023-02-22,,,,"[""AIDA MARINA QUILCUE VIVAS"",""CLARA EUGENIA LÓPEZ OBREGÓN"",""DORINA HERNÁNDEZ PALOMINO."",""GLORIA INES FLOREZ SCHNEIDER"",""H.R. EDUARD GIOVANY SARMIENTO HIDALGO"",""H.S. ROBERT DAZA GUEVARA"",""JAEL QUIROGA CARRILLO"",""MARTHA ISABEL PERALTA EPIEYU"",""POLIVIO LEANDRO ROSALES""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%radicados/Ponencias/2023/gaceta_89.pdf,,,,,,,,
