numero,numeroCamara,titulo,estado,estadoAnotacion,comision,fechaRadicado,legislatura,url,origen,tipoLey,fechaEnvioComision,fechaPresentacion,fechaAprobacionPrimerDebate,fechaAprobacionSegundoDebate,fechaConciliacion,autores,exposicionMotivos,primeraPonencia,segundaPonencia,textoPlenaria,conciliacion,objeciones,concepto,textoRehecho,sentenciaCorte
"N 174/21",,"POR MEDIO DEL CUAL LA NACIÓN EXALTA LA MEMORIA, VIDA Y OBRA DEL DOCENTE, CONSTITUYENTE, SINDICALISTA Y POLÍTICO COLOMBIANO ABEL RODRÍGUEZ CÉSPEDES POR SU APORTE AL SISTEMA EDUCATIVO EN COLOMBIA",ARCHIVADO,"ARTICULO 190 LEY 5  DE 1992 Y ARTICULO 162 DE LA CONSTITUCION POLITICA - 20/06/23-NO SE DISCUTIO PONENCIA PARA SEGUNDO DEBATE SENADO)",SEGUNDA,2021-08-23,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/174-por-medio-del-cual-la-nacion-exalta-la-memoria-vida-y-obra-del-docente-constituyente-sindicalista-y-politico-colombiano-abel-rodriguez-cespedes-por-su-aporte-al-sistema-educativo-en-colombia,"SENADO DE LA REPUBLICA",ORDINARIA,2021-10-12,2021-08-23,2021-12-07,,,"[""H.S. ANTONIO ERESMID SANGUINO PÁEZ""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1104.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1687.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_557.pdf,,,,,,
"N 173/21",,"POR MEDIO DE LA CUAL SE MODIFICA LA LEY 99 DE 1993, SE ESTABLECEN MECANISMOS PARA LA TRANSPARENCIA Y GOBERNANZA DE LAS CORPORACIONES AUTÓNOMAS REGIONALES Y DE DESARROLLO SOSTENIBLE Y SE DICTAN OTRAS DISPOSICIONES",ARCHIVADO,"De conformidad con el articulo 190 Ley  5ª 1992  y el 162 de la Constitución Política",QUINTA,2021-08-20,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/173-por-medio-de-la-cual-se-modifica-la-ley-99-de-1993-se-establecen-mecanismos-para-la-transparencia-y-gobernanza-de-las-corporaciones-autonomas-regionales-y-de-desarrollo-sostenible-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2021-08-31,2021-08-20,,,,"[""H.S. ALEJANDRO CORRALES ESCOBAR JOSÉ DAVID NAME CARDOZO""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1104.pdf,,,,,,,,
"N 172/21",191/20,"POR MEDIO DE LA CUAL SE CREA EL RÉGIMEN ESPECIAL DE VISITAS ENTRE ABUELOS Y NIETOS",LEY,"2229 DEL 01 DE JULIO DE 2022",PRIMERA,2020-07-20,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/172-por-medio-de-la-cual-se-crea-el-regimen-especial-de-visitas-entre-abuelos-y-nietos,"CÁMARA DE REPRESENTANTES",ORDINARIA,2021-08-19,2020-07-20,2022-03-30,2022-05-10,2022-06-07,"[""H.S. ALEJANDRO CORRALES ESCOBAR"",""H.R. GABRIEL JAIME VALLEJO CHUJFI"",""ÓSCAR DARÍO PÉREZ PINEDA"",""JUAN FERNANDO ESPINAL RAMIREZ"",""CHRISTIAN MUNIR GARCES ALJURE"",""MILTON HUGO ANGULO VIVEROS"",""YENICA SUGEIN ACOSTA INFANTE""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1733.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_296.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_471.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_580.pdf,,,,
"N 171/21",362/20,"POR MEDIO DE LA CUAL SE PROTEGEN LOS ECOSISTEMAS DE MANGLAR Y SE DICTAN OTRAS DISPOSICIONES",LEY,"2243 de 8 de julio de 2022",QUINTA,2020-08-18,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/171-por-medio-de-la-cual-se-protegen-los-ecosistemas-de-manglar-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2021-08-20,2020-08-18,2021-12-14,2022-06-07,2022-06-15,"[""H.S. MARIA DEL ROSARIO GUERRA DE LA ESPRIELLA""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1671.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_271.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_712.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_664.pdf,,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1564.pdf,,
"N 170/21",,"POR LA CUAL SE REGULA EN LA LEY 1448 DE 2011 LA SITUACIÓN JURÍDICA DE VULNERABILIDAD DE LOS SEGUNDOS OCUPANTES DE PREDIOS OBJETO DE RESTITUCIÓN",ARCHIVADO,"ARTICULO 190 LEY 5  Y ARTICULO 162 DE LA CONSTITUCION",PRIMERA,2021-08-18,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/170-por-la-cual-se-regula-en-la-ley-1448-de-2011-la-situacion-juridica-de-vulnerabilidad-de-los-segundos-ocupantes-de-predios-objeto-de-restitucion,"SENADO DE LA REPUBLICA",ORDINARIA,2021-08-30,2021-08-18,,,,"[""H.S. EDUARDO EMILIO PACHECO CUELLO"",""MARIA FERNANDA CABAL MOLINA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1104.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1217.pdf,,,,,,,
"N 169/21",,"POR MEDIO DE LA CUAL SE FORTALECE LA POLÍTICA NACIONAL DE PREVENCIÓN Y ATENCIÓN DE LA SALUD MENTAL; Y SE DICTAN OTRAS DISPOSICIONES",ARCHIVADO,"Art 190 ley 5 de 1992 y Art 162 de la CP. (No se aprobó la Ponencia para Segundo Debate en Senado)",SEPTIMA,2021-08-18,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/169-por-medio-de-la-cual-se-fortalece-la-politica-nacional-de-prevencion-y-atencion-de-la-salud-mental-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2021-08-30,2021-08-18,2021-11-17,,,"[""H.S. CARLOS EDUARDO GUEVARA"",""AYDEE LIZARAZO CUBILLOS"",""ANA PAOLA PAOLA AGUDELO"",""H.R. IRMA LUZ HERRERA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1103.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1371.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1027.pdf,,,,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1660.pdf,,
"N 168/21",,"POR LA CUAL SE ESTABLECE UNA AMNISTÍA PARA DEUDORES DE MULTAS DE TRÁNSITO, Y SE DICTAN OTRAS DISPOSICIONES",ARCHIVADO,"Art 190 ley 5 de 1992 no se rindió ponencia primer debate en senado",SEXTA,2021-08-18,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/168-por-la-cual-se-establece-una-amnistia-para-deudores-de-multas-de-transito-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2021-08-30,2021-08-18,,,,"[""H.S. CARLOS EDUARDO GUEVARA"",""AYDEE LIZARAZO CUBILLOS"",""ANA PAOLA PAOLA AGUDELO"",""H.R. IRMA LUZ HERRERA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1103.pdf,,,,,,,,
"N 167/21",410/21,"POR MEDIO DE LA CUAL SE REFORMA LA LEY 1636 DE 2013, SE FOMENTA LA GENERACIÓN DE EMPLEO Y SE DICTAN OTRAS DISPOSICIONES",LEY,"2225 del 30 de Junio de 2022",SEPTIMA,2021-08-18,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/167-por-medio-de-la-cual-se-reforma-la-ley-1636-de-2013-se-fomenta-la-generacion-de-empleo-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2021-08-30,2021-08-18,2021-11-02,2021-12-01,2022-06-07,"[""H.S. CARLOS EDUARDO GUEVARA"",""AYDEE LIZARAZO CUBILLOS"",""ANA PAOLA PAOLA AGUDELO"",""H.R. IRMA LUZ HERRERA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1103.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1371.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1631.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1763.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_594.pdf,,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1567.pdf,,
"N 166/21",,"POR MEDIO DEL CUAL SE DECLARA EL 15 DE MARZO COMO EL DÍA NACIONAL DE LA EDUCACIÓN Y LA INCLUSIÓN FINANCIERA, Y SE DICTAN OTRAS DISPOSICIONES",ARCHIVADO,"Art 190 ley 5 de 1992 no alcanzo discusión y aprobación en segundo debate en senado",SEXTA,2021-08-18,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/166-por-medio-del-cual-se-declara-el-15-de-marzo-como-el-dia-nacional-de-la-educacion-y-la-inclusion-financiera-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2021-08-30,2021-08-18,2021-10-26,,,"[""H.S. CARLOS EDUARDO GUEVARA"",""AYDEE LIZARAZO CUBILLOS"",""ANA PAOLA PAOLA AGUDELO"",""H.R. IRMA LUZ HERRERA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1103.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1280.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1345.pdf,,,,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_938.pdf,,
"N 165/21",,"POR MEDIO DE LA CUAL SE CREAN MEDIDAS PARA LA PROTECCIÓN Y SEGURIDAD DE LOS CICLISTAS EN EL PAÍS Y SE DICTAN OTRAS DISPOSICIONES",ARCHIVADO,"Art 190 ley 5 de 1992 no se rindió ponencia primer debate en senado",SEXTA,2021-08-18,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/165-por-medio-de-la-cual-se-crean-medidas-para-la-proteccion-y-seguridad-de-los-ciclistas-en-el-pais-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2021-08-30,2021-08-18,,,,"[""H.S. CARLOS EDUARDO GUEVARA"",""AYDEE LIZARAZO CUBILLOS"",""ANA PAOLA PAOLA AGUDELO"",""H.R. IRMA LUZ HERRERA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1103.pdf,,,,,,,,
"N 164/21",,"POR MEDIO DE LA CUAL SE DICTAN NORMAS SOBRE CAMPESINIDAD AGRO RURAL EN COLOMBIA Y SE DICTAN OTRAS DISPOSICIONES",ARCHIVADO,"De conformidad con el articulo 190 Ley  5ª 1992  y el 162 de la Constitución Política",QUINTA,2021-08-18,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/164-por-medio-de-la-cual-se-dictan-normas-sobre-campesinidad-agro-rural-en-colombia-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2021-08-31,2021-08-18,,,,"[""H.S. CARLOS EDUARDO GUEVARA"",""AYDEE LIZARAZO CUBILLOS"",""ANA PAOLA PAOLA AGUDELO"",""H.R. IRMA LUZ HERRERA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1103.pdf,,,,,,,,
"N 163/21",,"POR CUAL SE DICTAN NORMAS PARA LA PROTECCIÓN Y FOMENTO DEL ARBOLADO URBANO, Y SE DICTAN OTRAS DISPOSICIONES SOBRE LA GESTIÓN AMBIENTAL DE LAS ÁREAS VERDES URBANAS",ARCHIVADO,"De conformidad con el articulo 190 Ley  5ª 1992  y el 162 de la Constitución Política",QUINTA,2021-08-18,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/163-por-cual-se-dictan-normas-para-la-proteccion-y-fomento-del-arbolado-urbano-y-se-dictan-otras-disposiciones-sobre-la-gestion-ambiental-de-las-areas-verdes-urbanas,"SENADO DE LA REPUBLICA",ORDINARIA,2021-08-31,2021-08-18,,,,"[""H.S. CARLOS EDUARDO GUEVARA"",""AYDEE LIZARAZO CUBILLOS"",""ANA PAOLA PAOLA AGUDELO"",""H.R. IRMA LUZ HERRERA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1103.pdf,,,,,,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1671.pdf,,
"N 162/21",,"POR CUAL SE FIJAN POLÍTICAS REGULATORIAS DE ENERGÍA Y SE DICTAN OTRAS DISPOSICIONES","ARCHIVADO POR RETIRO DEL AUTOR","articulo 155 de la ley 5/92 mediante oficio del dia 31 de agosto 2021",SEXTA,2021-08-18,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/162-por-cual-se-fijan-politicas-regulatorias-de-energia-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,,2021-08-18,,,,"[""H.S. DAIRA DE JESUS GALVIS MENDEZ"",""NORA MARIA GARCIA BURGOS""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1102.pdf,,,,,,,,
"N 161/21",168/22,"POR MEDIO DE LA CUAL LA NACIÓN SE ASOCIA A LA CONMEMORACIÓN DE LOS 210 AÑOS DE FUNDACIÓN DEL MUNICIPIO DE ABEJORRAL, ANTIOQUIA, RINDE HOMENAJE A SU POBLACIÓN Y DICTA OTRAS DISPOSICIONES",LEY,"2296 DEL 7 DE JUNIO DE 2023",SEGUNDA,2021-08-18,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/161-por-medio-de-la-cual-la-nacion-se-asocia-a-la-conmemoracion-de-los-210-anos-de-fundacion-del-municipio-de-abejorral-antioquia-rinde-homenaje-a-su-poblacion-y-dicta-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2021-08-30,2021-08-18,2021-10-27,2022-08-16,2023-05-02,"[""H.S. PAOLA ANDREA HOLGUIN MORENO"",""H.R. JUAN FERNANDO ESPINAL RAMIREZ""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1102.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1295.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1670.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_928.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_276.pdf,,,,
"N 160/21",,"POR LA CUAL SE LIMITAN LAS PLANTACIONES DE EUCALIPTOS, PINOS Y OTRAS ESPECIES CON DESTINO A LA EXPLOTACION DE LA INDUSTRIA MADERERA Y SE DICTA OTRAS DISPOSICIONES. -LEY PRO BOSQUES-",ARCHIVADO,"De conformidad con el articulo 190 Ley  5ª 1992  y el 162 de la Constitución Política",QUINTA,2021-08-18,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/160-por-la-cual-se-limitan-las-plantaciones-de-eucaliptos-pinos-y-otras-especies-con-destino-a-la-explotacion-de-la-industria-maderera-y-se-dicta-otras-disposiciones-ley-pro-bosques,"SENADO DE LA REPUBLICA",ORDINARIA,2021-08-31,2021-08-18,,,,"[""H.S. ANTONIO ERESMID SANGUINO PAEZ"",""JORGE EDUARDO LONDOÑO ULLOA"",""ANGELICA LOZANO CORREA"",""JUAN LUIS CASTRO CORDOBA"",""JOSE AULO POLO NARVAEZ"",""JORGE ELIECER GUEVARA"",""H.R. JUANITA MARIA GOEBERTUS ESTRADA"",""LEON FREDY MUÑOZ"",""INTI RAUL ASPRILLA"",""FABIAN DIAZ PLATA"",""CESAR ORTIZ ZORRO"",""NEYLA RUIZ CORREA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1102.pdf,,,,,,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1529.pdf,,
"N 159/21",558/21,"POR MEDIO DEL CUAL LA NACIÓN SE ASOCIA AL CENTENARIO DE LA FUNDACIÓN DEL MUNICIPIO DE PUERTO RONDÓN (ARAUCA) Y SE DICTAN OTRAS DISPOSICIONES",LEY,"2188 del 6 de enero de 2022",SEGUNDA,2021-03-23,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/159-por-medio-del-cual-la-nacion-se-asocia-al-centenario-de-la-fundacion-del-municipio-de-puerto-rondon-arauca-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2021-08-20,2021-03-23,2021-09-28,2021-11-09,2021-12-13,"[""H.R. JOSÉ VICENTE CARREÑO CASTRO""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1272.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1363.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1639.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1808.pdf,,,,
"N 158/21",182/20,"POR LA CUAL SE DECLARA COMO PATRIMONIO CULTURAL DE LA NACIÓN EL CARTAGENA FESTIVAL DE MÚSICA Y SE DICTAN OTRAS DISPOSICIONES",LEY,"2340 del 10 de noviembre de 2023",SEXTA,2020-07-20,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/158-por-la-cual-se-declara-como-patrimonio-cultural-de-la-nacion-el-cartagena-festival-de-musica-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2021-08-20,2020-07-20,2021-10-26,2022-06-15,,"[""H.S. FERNANDO NICOLÁS ARAÚJO RUMIÉ"",""ANDRÉS GARCÍA ZUCCARDI"",""RUBY HELENA CHAGUI SPATH"",""HONORIO MIGUEL HENRÍQUEZ PINEDO"",""AMANDA ROCÍO GONZÁLEZ RODRÍGUEZ"",""H.R. EMETERIO JOSE MONTES DE CASTRO"",""YAMIL HERNANDO ARANA PADAUI"",""ENRIQUE CABRALES BAQUERO"",""ÓSCAR DARÍO PÉREZ PINEDA"",""JUAN MANUEL DAZA IGUARÁN"",""JUAN PABLO CELIS VERGEL"",""EDWIN GILBERTO BALLESTEROS ARCHILA""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1348.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1731.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_757.pdf,,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_1122.pdf,,,
"N 157/21",101/20,"POR MEDIO DEL CUAL SE ESTABLECEN MEDIDAS DE CORRESPONSABILIDAD, PARA GARANTIZAR A LOS NIÑOS, NIÑAS Y A LOS ADOLESCENTES EL DERECHO A LA EDUCACIÓN",ARCHIVADO,"Art 157 ley 5 de 1992 ponencia negativa en comision",SEXTA,2020-07-20,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/157-por-medio-del-cual-se-establecen-medidas-de-corresponsabilidad-para-garantizar-a-los-ninos-ninas-y-a-los-adolescentes-el-derecho-a-la-educacion,"CÁMARA DE REPRESENTANTES",ORDINARIA,2021-08-20,2020-07-20,,,,"[""H.R. OSCAR HERNÁN SÁNCHEZ LEÓN"",""JOSÉ LUIS CORREA LÓPEZ"",""HARRY GIOVANNY GONZÁLEZ GARCÍA"",""RODRIGO ARTURO ROJAS LARA"",""HERNÁN GUSTAVO ESTUPIÑAN CALVACHE""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_715.pdf,,,,,,,
"N 156/21",35/20,"POR MEDIO DE LA CUAL SE ADOPTA EL USO DEL SISTEMA DE LECTO ESCRITURA BRAILE EN LOS EMPAQUES DE LOS PRODUCTOS ALIMENTICIOS, COSMETICÓS, PLAGUICIDAS DE USO DOMÉSTICO, ASEO, MÉDICOS Y EN SERVICIOS TURISTICOS, ASÍ COMO EN LOS SITIOS DE CARACTER PÚBLICO Y SE DICTAN OTRAS DISPOSICIONES",LEY,"2265 DEL 26 DE JULIO DE 2022",SEXTA,2020-07-20,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/156-por-medio-de-la-cual-se-adopta-el-uso-del-sistema-de-lecto-escritura-braile-en-los-empaques-de-los-productos-alimenticios-cosmeticos-plaguicidas-de-uso-domestico-aseo-medicos-y-en-servicios-turisticos-asi-como-en-los-sitios-de-caracter-publico-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2021-08-20,2020-07-20,2022-05-17,2022-06-15,2022-06-17,"[""H.S. MARIA DEL ROSARIO GUERRA DE LA ESPRIELLA""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1432.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022gaceta_554.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_757.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_736.pdf,,,,
"N 155/21",408/23,"POR MEDIO DE LA CUAL LA NACIÓN SE ASOCIA A LA CONMEMORACIÓN DE LOS CIEN (100) AÑOS DE FUNDACIÓN DEL MUNICIPIO DE LA DORADA EN EL DEPARTAMENTO DE CALDAS, RINDE PÚBLICO HOMENAJE A SUS HABITANTES Y SE DICTAN OTRAS DISPOSICIONES",ARCHIVADO,"ARTICULO 190 LEY 5  DE 1992 Y ARTICULO 162 DE LA CONSTITUCION POLITICA  - 20/06/23- (NO CULMINO EL TRAMITE EN CAMARA- NO SE DISCUTIÓ LA PONENCIA PARA SEGUNDO DEBATE EN CÁMARA)",SEGUNDA,2021-08-17,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/155-por-medio-de-la-cual-la-nacion-se-asocia-a-la-conmemoracion-de-los-cien-100-anos-de-fundacion-del-municipio-de-la-dorada-en-el-departamento-de-caldas-rinde-publico-homenaje-a-sus-habitantes-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2021-09-01,2021-08-17,2022-06-08,2023-04-26,,"[""H.S. JUAN FELIPE LEMOS URIBE""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1102.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1289.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1369.pdf,,,,,,
"N 154/21",,"POR LA CUAL SE DICTAN DISPOSICIONES PARA REDUCIR EL HURTO DE DISPOSITIVOS MÓVILES EN EL TERRITORIO NACIONAL",ARCHIVADO,"Art 190 ley 5 de 1992 no se rindió ponencia primer debate en senado",SEXTA,2021-08-17,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/154-por-la-cual-se-dictan-disposiciones-para-reducir-el-hurto-de-dispositivos-moviles-en-el-territorio-nacional,"SENADO DE LA REPUBLICA",ORDINARIA,2021-09-01,2021-08-17,,,,"[""H.S. LUIS FERNANDO VELASCO CHAVES"",""SOLEDAD TAMAYO TAMAYO""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1102.pdf,,,,,,,,
"N 153/21",,"POR MEDIO DEL CUAL SE CREA LA LICENCIA MENSTRUAL PARA NIÑAS, ADOLESCENTES, JÓVENES, MUJERES Y PERSONAS MENSTRUANTES PARA LA GARANTÍA E INTEGRALIDAD DEL DERECHO A LA SALUD, GARANTÍA DE LOS DERECHOS SEXUALES Y REPRODUCTIVOS; Y SE DICTAN OTRAS DISPOSICIONES",ARCHIVADO,"De conformidad con el art.190 Ley 5ª 1992 y el 162 de la Constitución Política",SEPTIMA,2021-08-17,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/153-por-medio-del-cual-se-crea-la-licencia-menstrual-para-ninas-adolescentes-jovenes-mujeres-y-personas-menstruantes-para-la-garantia-e-integralidad-del-derecho-a-la-salud-garantia-de-los-derechos-sexuales-y-reproductivos-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2021-09-01,2021-08-17,,,,"[""H.S. VICTORIA SANDINO SIMANCA HERRERA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1102.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_1853.pdf,,,,,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_77.pdf,,
